ID,Lat,LongW,Vg (mph),Vsust (mph),Lon
30544,17.99,67.059998,77.55,60.66,-67.059998
30545,17.99,67.050003,78.03,61.02,-67.050003
30546,17.99,67.040001,78.47,61.34,-67.040001
30547,17.99,67.029999,78.84,61.57,-67.029999
30548,17.99,67.019997,79.33,61.95,-67.019997
30549,17.99,67.010002,79.82,62.34,-67.010002
30550,17.99,67,80.32,62.74,-67
30551,17.99,66.989998,80.81,63.12,-66.989998
30552,17.99,66.980003,81.31,63.51,-66.980003
30553,17.99,66.970001,81.8,63.9,-66.970001
30554,17.99,66.959999,82.28,64.28,-66.959999
30555,17.99,66.949997,82.73,64.63,-66.949997
30556,17.99,66.940002,83.18,64.98,-66.940002
30557,17.99,66.93,83.62,65.33,-66.93
30558,17.99,66.919998,84.06,65.68,-66.919998
30559,17.99,66.910004,84.51,66.04,-66.910004
30560,17.99,66.900002,84.92,66.36,-66.900002
30561,17.99,66.889999,85.32,66.67,-66.889999
30562,17.99,66.879997,85.71,66.98,-66.879997
30563,17.99,66.870003,86.09,67.28,-66.870003
30564,17.99,66.860001,86.45,67.57,-66.860001
30565,17.99,66.849998,86.79,67.83,-66.849998
30566,17.99,66.839996,87.08,68.06,-66.839996
30567,17.99,66.830002,87.35,68.28,-66.830002
30568,17.99,66.82,87.59,68.47,-66.82
30569,17.99,66.809998,87.79,68.62,-66.809998
30575,17.99,66.75,93.74,76.78,-66.75
30576,17.99,66.739998,89.5,69.97,-66.739998
30577,17.99,66.730003,89.66,70.09,-66.730003
30578,17.99,66.720001,89.79,70.2,-66.720001
30579,17.99,66.709999,89.95,70.32,-66.709999
30580,17.99,66.699997,90.11,70.45,-66.699997
30581,17.99,66.690002,90.24,70.55,-66.690002
30582,17.99,66.68,90.46,70.72,-66.68
30583,17.99,66.669998,90.74,70.94,-66.669998
30584,17.99,66.660004,91,71.15,-66.660004
30585,17.99,66.650002,91.25,71.34,-66.650002
30586,17.99,66.639999,91.38,71.45,-66.639999
30587,17.99,66.629997,92.03,71.96,-66.629997
30588,17.99,66.620003,92.73,72.51,-66.620003
30589,17.99,66.610001,93.27,72.94,-66.610001
30590,17.99,66.599998,93.65,73.24,-66.599998
30591,17.99,66.589996,94.34,73.78,-66.589996
30592,17.99,66.580002,95.27,74.52,-66.580002
30593,17.99,66.57,95.87,74.99,-66.57
30594,17.99,66.559998,96.39,75.4,-66.559998
30595,17.99,66.550003,96.84,75.76,-66.550003
30596,17.99,66.540001,97.51,76.29,-66.540001
30597,17.99,66.529999,98.24,76.86,-66.529999
30598,17.99,66.519997,98.94,77.41,-66.519997
30599,17.99,66.510002,99.39,77.76,-66.510002
30600,17.99,66.5,99.48,77.84,-66.5
30601,17.99,66.489998,100.29,78.47,-66.489998
30602,17.99,66.480003,101.19,79.19,-66.480003
30603,17.99,66.470001,101.77,79.65,-66.470001
30604,17.99,66.459999,102.04,79.85,-66.459999
30605,17.99,66.449997,102.31,80.07,-66.449997
30606,17.99,66.440002,102.8,80.46,-66.440002
30607,17.99,66.43,103.3,80.85,-66.43
30608,17.99,66.419998,103.75,81.21,-66.419998
30609,17.99,66.410004,104.1,81.48,-66.410004
30610,17.99,66.400002,104.72,81.97,-66.400002
30611,17.99,66.389999,105.23,82.38,-66.389999
30612,17.99,66.379997,105.63,82.69,-66.379997
30613,17.99,66.370003,106.02,82.99,-66.370003
30614,17.99,66.360001,106.24,83.17,-66.360001
30615,17.99,66.349998,106.62,83.47,-66.349998
30616,17.99,66.339996,107.15,83.89,-66.339996
30617,17.99,66.330002,107.59,84.24,-66.330002
30618,17.99,66.32,107.94,84.51,-66.32
30619,17.99,66.309998,108.26,84.76,-66.309998
30620,17.99,66.300003,108.4,84.88,-66.300003
30621,17.99,66.290001,108.98,85.33,-66.290001
30622,17.99,66.279999,109.48,85.73,-66.279999
30623,17.99,66.269997,109.98,86.12,-66.269997
30624,17.99,66.260002,110.27,86.35,-66.260002
30625,17.99,66.25,110.51,86.54,-66.25
30626,17.99,66.239998,110.49,86.53,-66.239998
30627,17.99,66.230003,110.93,86.87,-66.230003
30628,17.99,66.220001,111.53,87.35,-66.220001
30629,17.99,66.209999,112.5,88.11,-66.209999
30630,17.99,66.199997,113.45,88.86,-66.199997
30631,17.99,66.190002,114.28,89.52,-66.190002
30632,17.99,66.18,115.09,90.16,-66.18
30633,17.99,66.169998,115.75,90.68,-66.169998
30634,17.99,66.160004,116.38,91.18,-66.160004
30635,17.99,66.150002,116.81,91.52,-66.150002
30636,17.99,66.139999,117.16,91.8,-66.139999
30637,17.99,66.129997,117.3,91.91,-66.129997
30638,17.99,66.120003,118.05,92.5,-66.120003
30639,17.99,66.110001,118.78,93.07,-66.110001
30640,17.99,66.099998,119.47,93.62,-66.099998
30641,17.99,66.089996,120.06,94.08,-66.089996
30642,17.99,66.080002,120.61,94.52,-66.080002
30643,17.99,66.07,121.03,94.85,-66.07
30644,17.99,66.059998,121.41,95.15,-66.059998
30645,17.99,66.050003,121.63,95.32,-66.050003
30646,17.99,66.040001,121.77,95.44,-66.040001
30647,17.99,66.029999,121.73,95.4,-66.029999
30648,17.99,66.019997,121.64,95.33,-66.019997
30649,17.99,66.010002,121.35,95.1,-66.010002
30650,17.99,66,120.99,94.82,-66
30651,17.99,65.989998,120.18,94.18,-65.989998
30652,17.99,65.980003,119.28,93.47,-65.980003
30653,17.99,65.970001,117.86,92.35,-65.970001
30654,17.99,65.959999,116.34,91.15,-65.959999
30655,17.99,65.949997,115.25,90.29,-65.949997
30656,17.99,65.940002,115.9,90.8,-65.940002
30657,17.99,65.93,116.34,91.15,-65.93
30658,17.99,65.919998,117.07,91.72,-65.919998
30659,17.99,65.910004,118.03,93.28,-65.910004
30660,17.99,65.900002,119.61,97.8,-65.900002
30971,18,67.199997,77.93,64.37,-67.199997
30972,18,67.190002,76.43,62.27,-67.190002
30973,18,67.18,76,61.33,-67.18
30974,18,67.169998,75.98,61,-67.169998
30975,18,67.160004,75.99,60.7,-67.160004
30976,18,67.150002,75.93,60.26,-67.150002
30977,18,67.139999,75.79,59.72,-67.139999
30978,18,67.129997,75.89,59.59,-67.129997
30979,18,67.120003,76.19,59.78,-67.120003
30980,18,67.110001,76.46,59.95,-67.110001
30981,18,67.099998,76.65,60.04,-67.099998
30982,18,67.089996,76.9,60.21,-67.089996
30983,18,67.080002,77.18,60.41,-67.080002
30984,18,67.07,77.47,60.63,-67.07
30985,18,67.059998,77.91,60.94,-67.059998
30986,18,67.050003,78.39,61.3,-67.050003
30987,18,67.040001,78.85,61.64,-67.040001
30988,18,67.029999,79.22,61.87,-67.029999
30989,18,67.019997,79.72,62.26,-67.019997
30990,18,67.010002,80.22,62.66,-67.010002
30991,18,67,80.73,63.06,-67
30992,18,66.989998,81.23,63.45,-66.989998
30993,18,66.980003,81.73,63.84,-66.980003
30994,18,66.970001,82.21,64.23,-66.970001
30995,18,66.959999,82.7,64.61,-66.959999
30996,18,66.949997,83.16,64.97,-66.949997
30997,18,66.940002,83.61,65.33,-66.940002
30998,18,66.93,84.06,65.68,-66.93
30999,18,66.919998,84.52,66.04,-66.919998
31000,18,66.910004,84.93,66.36,-66.910004
31001,18,66.900002,85.34,66.69,-66.900002
31002,18,66.889999,85.74,67.01,-66.889999
31003,18,66.879997,86.15,67.33,-66.879997
31004,18,66.870003,86.54,67.63,-66.870003
31005,18,66.860001,86.89,67.91,-66.860001
31006,18,66.849998,87.2,68.16,-66.849998
31007,18,66.839996,87.49,68.38,-66.839996
31008,18,66.830002,87.75,68.59,-66.830002
31009,18,66.82,87.93,68.73,-66.82
31010,18,66.809998,88.13,68.89,-66.809998
31011,18,66.800003,88.36,69.07,-66.800003
31012,18,66.790001,88.63,69.28,-66.790001
31013,18,66.779999,88.89,69.49,-66.779999
31014,18,66.769997,89.15,69.69,-66.769997
31015,18,66.760002,89.47,69.95,-66.760002
31016,18,66.75,89.76,70.17,-66.75
31017,18,66.739998,89.99,70.36,-66.739998
31018,18,66.730003,90.16,70.49,-66.730003
31019,18,66.720001,90.32,70.61,-66.720001
31020,18,66.709999,90.47,70.73,-66.709999
31021,18,66.699997,90.62,70.85,-66.699997
31022,18,66.690002,90.9,71.07,-66.690002
31023,18,66.68,91.19,71.3,-66.68
31024,18,66.669998,91.48,71.53,-66.669998
31025,18,66.660004,91.76,71.75,-66.660004
31026,18,66.650002,91.7,71.7,-66.650002
31027,18,66.639999,92.2,72.1,-66.639999
31028,18,66.629997,92.98,72.71,-66.629997
31029,18,66.620003,93.62,73.21,-66.620003
31030,18,66.610001,94.04,73.55,-66.610001
31031,18,66.599998,94.45,73.87,-66.599998
31032,18,66.589996,95.36,74.59,-66.589996
31033,18,66.580002,96.11,75.18,-66.580002
31034,18,66.57,96.7,75.64,-66.57
31035,18,66.559998,97.25,76.08,-66.559998
31036,18,66.550003,97.42,76.22,-66.550003
31037,18,66.540001,98.3,76.9,-66.540001
31038,18,66.529999,99.04,77.49,-66.529999
31039,18,66.519997,99.72,78.02,-66.519997
31040,18,66.510002,99.83,78.12,-66.510002
31041,18,66.5,100.13,78.35,-66.5
31042,18,66.489998,101.04,79.06,-66.489998
31043,18,66.480003,101.9,79.75,-66.480003
31044,18,66.470001,102.24,80.01,-66.470001
31045,18,66.459999,102.53,80.25,-66.459999
31046,18,66.449997,102.97,80.59,-66.449997
31047,18,66.440002,103.52,81.02,-66.440002
31048,18,66.43,104.02,81.42,-66.43
31049,18,66.419998,104.4,81.72,-66.419998
31050,18,66.410004,104.77,82.01,-66.410004
31051,18,66.400002,105.38,82.49,-66.400002
31052,18,66.389999,105.86,82.87,-66.389999
31053,18,66.379997,106.29,83.21,-66.379997
31054,18,66.370003,106.63,83.48,-66.370003
31055,18,66.360001,106.88,83.68,-66.360001
31056,18,66.349998,107.21,83.94,-66.349998
31057,18,66.339996,107.77,84.38,-66.339996
31058,18,66.330002,108.2,84.71,-66.330002
31059,18,66.32,108.58,85.02,-66.32
31060,18,66.309998,108.85,85.23,-66.309998
31061,18,66.300003,109.03,85.37,-66.300003
31062,18,66.290001,109.51,85.75,-66.290001
31063,18,66.279999,110.05,86.18,-66.279999
31064,18,66.269997,110.57,86.59,-66.269997
31065,18,66.260002,110.88,86.84,-66.260002
31066,18,66.25,111.15,87.05,-66.25
31067,18,66.239998,111.14,87.04,-66.239998
31068,18,66.230003,111.41,87.25,-66.230003
31069,18,66.220001,112.03,87.74,-66.220001
31070,18,66.209999,112.84,88.38,-66.209999
31071,18,66.199997,113.82,89.16,-66.199997
31072,18,66.190002,114.69,89.84,-66.190002
31073,18,66.18,115.52,90.5,-66.18
31074,18,66.169998,116.22,91.05,-66.169998
31075,18,66.160004,116.88,91.57,-66.160004
31076,18,66.150002,117.35,91.95,-66.150002
31077,18,66.139999,117.75,92.26,-66.139999
31078,18,66.129997,117.92,92.4,-66.129997
31079,18,66.120003,118.31,92.7,-66.120003
31080,18,66.110001,119.05,93.29,-66.110001
31081,18,66.099998,119.76,93.85,-66.099998
31082,18,66.089996,120.36,94.32,-66.089996
31083,18,66.080002,120.94,94.78,-66.080002
31084,18,66.07,121.39,95.13,-66.07
31085,18,66.059998,121.8,95.46,-66.059998
31086,18,66.050003,122.04,95.65,-66.050003
31087,18,66.040001,122.23,95.8,-66.040001
31088,18,66.029999,122.22,95.8,-66.029999
31089,18,66.019997,122.18,95.76,-66.019997
31090,18,66.010002,121.92,95.56,-66.010002
31091,18,66,121.61,95.31,-66
31092,18,65.989998,120.82,94.69,-65.989998
31093,18,65.980003,119.96,94,-65.980003
31094,18,65.970001,118.56,92.9,-65.970001
31095,18,65.959999,117.06,91.71,-65.959999
31096,18,65.949997,115.55,90.52,-65.949997
31097,18,65.940002,116.21,91.04,-65.940002
31098,18,65.93,116.75,91.47,-65.93
31099,18,65.919998,117.22,91.84,-65.919998
31100,18,65.910004,118.04,92.49,-65.910004
31101,18,65.900002,119.02,94.8,-65.900002
31102,18,65.889999,120.95,98.21,-65.889999
31103,18,65.879997,121.88,98.5,-65.879997
31415,18.01,67.169998,76.96,62.34,-67.169998
31416,18.01,67.160004,75.76,60.05,-67.160004
31417,18.01,67.150002,74.86,58.48,-67.150002
31418,18.01,67.139999,75.95,59.73,-67.139999
31419,18.01,67.129997,76.23,59.87,-67.129997
31420,18.01,67.120003,76.56,60.1,-67.120003
31421,18.01,67.110001,76.76,60.17,-67.110001
31422,18.01,67.099998,77.01,60.34,-67.099998
31423,18.01,67.089996,77.29,60.54,-67.089996
31424,18.01,67.080002,77.57,60.73,-67.080002
31425,18.01,67.07,77.82,60.89,-67.07
31426,18.01,67.059998,78.28,61.24,-67.059998
31427,18.01,67.050003,78.75,61.59,-67.050003
31428,18.01,67.040001,79.23,61.95,-67.040001
31429,18.01,67.029999,79.61,62.17,-67.029999
31430,18.01,67.019997,80.11,62.57,-67.019997
31431,18.01,67.010002,80.62,62.97,-67.010002
31432,18.01,67,81.13,63.38,-67
31433,18.01,66.989998,81.64,63.77,-66.989998
31434,18.01,66.980003,82.13,64.16,-66.980003
31435,18.01,66.970001,82.63,64.55,-66.970001
31436,18.01,66.959999,83.12,64.94,-66.959999
31437,18.01,66.949997,83.58,65.3,-66.949997
31438,18.01,66.940002,84.04,65.66,-66.940002
31439,18.01,66.93,84.5,66.03,-66.93
31440,18.01,66.919998,84.92,66.36,-66.919998
31441,18.01,66.910004,85.34,66.69,-66.910004
31442,18.01,66.900002,85.76,67.02,-66.900002
31443,18.01,66.889999,86.18,67.35,-66.889999
31444,18.01,66.879997,86.59,67.68,-66.879997
31445,18.01,66.870003,86.98,67.98,-66.870003
31446,18.01,66.860001,87.31,68.24,-66.860001
31447,18.01,66.849998,87.61,68.48,-66.849998
31448,18.01,66.839996,87.89,68.7,-66.839996
31449,18.01,66.830002,88.07,68.84,-66.830002
31450,18.01,66.82,88.26,68.99,-66.82
31451,18.01,66.809998,88.47,69.16,-66.809998
31452,18.01,66.800003,88.76,69.38,-66.800003
31453,18.01,66.790001,89.03,69.6,-66.790001
31454,18.01,66.779999,89.3,69.81,-66.779999
31455,18.01,66.769997,89.68,70.11,-66.769997
31456,18.01,66.760002,90.02,70.37,-66.760002
31457,18.01,66.75,90.31,70.6,-66.75
31458,18.01,66.739998,90.54,70.79,-66.739998
31459,18.01,66.730003,90.72,70.92,-66.730003
31460,18.01,66.720001,90.88,71.05,-66.720001
31461,18.01,66.709999,91.04,71.18,-66.709999
31462,18.01,66.699997,91.3,71.39,-66.699997
31463,18.01,66.690002,91.61,71.63,-66.690002
31464,18.01,66.68,91.93,71.88,-66.68
31465,18.01,66.669998,92.1,72.02,-66.669998
31466,18.01,66.660004,92.08,72,-66.660004
31467,18.01,66.650002,92.31,72.19,-66.650002
31468,18.01,66.639999,93.15,72.84,-66.639999
31469,18.01,66.629997,93.92,73.45,-66.629997
31470,18.01,66.620003,94.39,73.82,-66.620003
31471,18.01,66.610001,94.84,74.18,-66.610001
31472,18.01,66.599998,95.35,74.58,-66.599998
31473,18.01,66.589996,96.26,75.3,-66.589996
31474,18.01,66.580002,96.9,75.8,-66.580002
31475,18.01,66.57,97.51,76.28,-66.57
31476,18.01,66.559998,97.74,76.46,-66.559998
31477,18.01,66.550003,98.27,76.88,-66.550003
31478,18.01,66.540001,99.05,77.49,-66.540001
31479,18.01,66.529999,99.82,78.11,-66.529999
31480,18.01,66.519997,100.13,78.35,-66.519997
31481,18.01,66.510002,100.27,78.46,-66.510002
31482,18.01,66.5,100.81,78.89,-66.5
31483,18.01,66.489998,101.74,79.62,-66.489998
31484,18.01,66.480003,102.34,80.09,-66.480003
31485,18.01,66.470001,102.72,80.39,-66.470001
31486,18.01,66.459999,103.1,80.69,-66.459999
31487,18.01,66.449997,103.66,81.13,-66.449997
31488,18.01,66.440002,104.22,81.57,-66.440002
31489,18.01,66.43,104.68,81.94,-66.43
31490,18.01,66.419998,105.08,82.25,-66.419998
31491,18.01,66.410004,105.45,82.55,-66.410004
31492,18.01,66.400002,105.98,82.97,-66.400002
31493,18.01,66.389999,106.49,83.37,-66.389999
31494,18.01,66.379997,106.95,83.73,-66.379997
31495,18.01,66.370003,107.26,83.97,-66.370003
31496,18.01,66.360001,107.55,84.2,-66.360001
31497,18.01,66.349998,107.79,84.39,-66.349998
31498,18.01,66.339996,108.37,84.86,-66.339996
31499,18.01,66.330002,108.8,85.19,-66.330002
31500,18.01,66.32,109.23,85.53,-66.32
31501,18.01,66.309998,109.46,85.72,-66.309998
31502,18.01,66.300003,109.67,85.88,-66.300003
31503,18.01,66.290001,110.02,86.15,-66.290001
31504,18.01,66.279999,110.6,86.62,-66.279999
31505,18.01,66.269997,111.14,87.04,-66.269997
31506,18.01,66.260002,111.49,87.32,-66.260002
31507,18.01,66.25,111.76,87.53,-66.25
31508,18.01,66.239998,111.8,87.56,-66.239998
31509,18.01,66.230003,111.86,87.61,-66.230003
31510,18.01,66.220001,112.53,88.14,-66.220001
31511,18.01,66.209999,113.14,88.62,-66.209999
31512,18.01,66.199997,114.16,89.42,-66.199997
31513,18.01,66.190002,115.06,90.13,-66.190002
31514,18.01,66.18,115.92,90.82,-66.18
31515,18.01,66.169998,116.65,91.39,-66.169998
31516,18.01,66.160004,117.34,91.94,-66.160004
31517,18.01,66.150002,117.87,92.35,-66.150002
31518,18.01,66.139999,118.31,92.71,-66.139999
31519,18.01,66.129997,118.52,92.87,-66.129997
31520,18.01,66.120003,118.67,92.99,-66.120003
31521,18.01,66.110001,119.28,93.47,-66.110001
31522,18.01,66.099998,120.01,94.05,-66.099998
31523,18.01,66.089996,120.63,94.54,-66.089996
31524,18.01,66.080002,121.23,95.01,-66.080002
31525,18.01,66.07,121.71,95.39,-66.07
31526,18.01,66.059998,122.16,95.74,-66.059998
31527,18.01,66.050003,122.43,95.96,-66.050003
31528,18.01,66.040001,122.66,96.14,-66.040001
31529,18.01,66.029999,122.7,96.17,-66.029999
31530,18.01,66.019997,122.7,96.17,-66.019997
31531,18.01,66.010002,122.49,96.01,-66.010002
31532,18.01,66,122.22,95.79,-66
31533,18.01,65.989998,121.49,95.22,-65.989998
31534,18.01,65.980003,120.66,94.56,-65.980003
31535,18.01,65.970001,119.31,93.5,-65.970001
31536,18.01,65.959999,117.85,92.34,-65.959999
31537,18.01,65.949997,115.8,90.72,-65.949997
31538,18.01,65.940002,116.48,91.26,-65.940002
31539,18.01,65.93,117.11,91.75,-65.93
31540,18.01,65.919998,117.6,92.14,-65.919998
31541,18.01,65.910004,118.04,92.49,-65.910004
31542,18.01,65.900002,118.99,93.24,-65.900002
31543,18.01,65.889999,120.05,96.16,-65.889999
31544,18.01,65.879997,121.67,97.52,-65.879997
31545,18.01,65.870003,126.26,103.81,-65.870003
31546,18.01,65.860001,126.87,104.03,-65.860001
31856,18.02,67.169998,75.58,59.81,-67.169998
31857,18.02,67.160004,75.77,59.8,-67.160004
31858,18.02,67.150002,76.02,59.88,-67.150002
31859,18.02,67.139999,76.31,60.04,-67.139999
31860,18.02,67.129997,76.62,60.23,-67.129997
31861,18.02,67.120003,76.83,60.29,-67.120003
31862,18.02,67.110001,77.14,60.5,-67.110001
31863,18.02,67.099998,77.4,60.68,-67.099998
31864,18.02,67.089996,77.63,60.8,-67.089996
31865,18.02,67.080002,77.92,61,-67.080002
31866,18.02,67.07,78.2,61.19,-67.07
31867,18.02,67.059998,78.65,61.53,-67.059998
31868,18.02,67.050003,79.13,61.89,-67.050003
31869,18.02,67.040001,79.63,62.27,-67.040001
31870,18.02,67.029999,80.12,62.64,-67.029999
31871,18.02,67.019997,80.5,62.88,-67.019997
31872,18.02,67.010002,81.02,63.28,-67.010002
31873,18.02,67,81.53,63.69,-67
31874,18.02,66.989998,82.04,64.09,-66.989998
31875,18.02,66.980003,82.54,64.48,-66.980003
31876,18.02,66.970001,83.04,64.87,-66.970001
31877,18.02,66.959999,83.53,65.26,-66.959999
31878,18.02,66.949997,84,65.63,-66.949997
31879,18.02,66.940002,84.47,66,-66.940002
31880,18.02,66.93,84.91,66.35,-66.93
31881,18.02,66.919998,85.34,66.69,-66.919998
31882,18.02,66.910004,85.76,67.02,-66.910004
31883,18.02,66.900002,86.19,67.36,-66.900002
31884,18.02,66.889999,86.62,67.7,-66.889999
31885,18.02,66.879997,87.04,68.03,-66.879997
31886,18.02,66.870003,87.4,68.31,-66.870003
31887,18.02,66.860001,87.72,68.56,-66.860001
31888,18.02,66.849998,88.02,68.8,-66.849998
31889,18.02,66.839996,88.21,68.95,-66.839996
31890,18.02,66.830002,88.39,69.09,-66.830002
31891,18.02,66.82,88.59,69.25,-66.82
31892,18.02,66.809998,88.88,69.48,-66.809998
31893,18.02,66.800003,89.17,69.71,-66.800003
31894,18.02,66.790001,89.44,69.92,-66.790001
31895,18.02,66.779999,89.87,70.26,-66.779999
31896,18.02,66.769997,90.28,70.58,-66.769997
31897,18.02,66.760002,90.64,70.86,-66.760002
31898,18.02,66.75,90.9,71.07,-66.75
31899,18.02,66.739998,91.12,71.24,-66.739998
31900,18.02,66.730003,91.31,71.4,-66.730003
31901,18.02,66.720001,91.48,71.53,-66.720001
31902,18.02,66.709999,91.71,71.71,-66.709999
31903,18.02,66.699997,91.98,71.92,-66.699997
31904,18.02,66.690002,92.3,72.18,-66.690002
31905,18.02,66.68,92.43,72.27,-66.68
31906,18.02,66.669998,92.47,72.31,-66.669998
31907,18.02,66.660004,92.55,72.37,-66.660004
31908,18.02,66.650002,93.25,72.93,-66.650002
31909,18.02,66.639999,94.12,73.61,-66.639999
31910,18.02,66.629997,94.67,74.05,-66.629997
31911,18.02,66.620003,95.17,74.44,-66.620003
31912,18.02,66.610001,95.6,74.77,-66.610001
31913,18.02,66.599998,96.31,75.33,-66.599998
31914,18.02,66.589996,97.01,75.89,-66.589996
31915,18.02,66.580002,97.68,76.41,-66.580002
31916,18.02,66.57,98.12,76.76,-66.57
31917,18.02,66.559998,98.15,76.78,-66.559998
31918,18.02,66.550003,98.97,77.43,-66.550003
31919,18.02,66.540001,99.76,78.06,-66.540001
31920,18.02,66.529999,100.36,78.53,-66.529999
31921,18.02,66.519997,100.55,78.68,-66.519997
31922,18.02,66.510002,100.72,78.81,-66.510002
31923,18.02,66.5,101.45,79.39,-66.5
31924,18.02,66.489998,102.32,80.08,-66.489998
31925,18.02,66.480003,102.81,80.46,-66.480003
31926,18.02,66.470001,103.24,80.8,-66.470001
31927,18.02,66.459999,103.77,81.22,-66.459999
