censusid,tractid,poverty_rank,unemployed_rank,owner_rank,house_old_rank,dvi_raw,dvi
1400000US12049970101,12049970101,0.687975054,0.583082158,0.701812512,0.434346386,2.40721611,0.677262611
1400000US12049970102,12049970102,0.791950887,0.75546913,0.792730462,0.304597701,2.64474818,0.744392853
1400000US12049970201,12049970201,0.807639836,0.65969859,0.480802962,0.386226378,2.334367767,0.656674541
1400000US12049970202,12049970202,0.432371857,0.414876033,0.875657767,0.419735048,2.142640705,0.602489504
1400000US12049970300,12049970300,0.696355486,0.411959164,0.325667511,0.516851744,1.950833905,0.548281932
1400000US12049970400,12049970400,0.391639057,0.845017015,0.440265056,0.603156049,2.280077176,0.641331179
1400000US12051000100,12051000100,0.549503021,0.777345649,0.357922432,0.583284629,2.268055731,0.637933733
1400000US12051000200,12051000200,0.738939778,0.058337385,0.438803352,0.319111631,1.555192145,0.436467443
1400000US12051000300,12051000300,0.739037225,0.833057851,0.434223348,0.264660043,2.270978467,0.638759743
1400000US12051000401,12051000401,0.704248684,0.672727273,0.394075229,0.284434054,2.05548524,0.57785802
1400000US12051000402,12051000402,0.614889885,0.71181332,0.582147729,0.43853497,2.347385905,0.660353668
1400000US12051000600,12051000600,0.850613915,0.808945066,0.593938803,0.328268069,2.581765854,0.726593072
1400000US12053040101,12053040101,0.547943871,0.651628585,0.855876048,0.354763296,2.4102118,0.678109239
1400000US12053040102,12053040102,0.392126291,0.415362178,0.87867862,0.524644457,2.210811547,0.62175564
1400000US12053040201,12053040201,0.674332489,0.157219251,0.825472617,0.319306448,1.976330806,0.555487751
1400000US12053040202,12053040202,0.186903138,0.632085561,0.768368739,0.373952854,1.961310292,0.551242721
1400000US12053040301,12053040301,0.590333268,0.383179387,0.907620347,0.429183713,2.310316716,0.649877342
1400000US12053040302,12053040302,0.472519977,0.53271755,0.853829663,0.33002143,2.189088619,0.615616404
1400000US12053040303,12053040303,0.518612356,0.576665046,0.776261937,0.425579583,2.297118923,0.646147441
1400000US12053040400,12053040400,0.382089261,0.632960622,0.587799649,0.576076369,2.178925901,0.612744262
1400000US12053040501,12053040501,0.665952056,0.600777832,0.179594621,0.487823885,1.934148394,0.543566348
1400000US12053040502,12053040502,0.698596765,0.933203695,0.431787176,0.711182544,2.77477018,0.781139084
1400000US12053040601,12053040601,0.583317092,0.775595527,0.747125317,0.594486655,2.700524591,0.76015613
1400000US12053040602,12053040602,0.52475151,0.889742343,0.87146755,0.31735827,2.603319674,0.732684515
1400000US12053040701,12053040701,0.418826739,0.511521633,0.929058663,0.108805767,1.968212803,0.553193477
1400000US12053040702,12053040702,0.601832002,0.38201264,0.863769246,0.110072083,1.95768597,0.550218431
1400000US12053040801,12053040801,0.442798675,0.698881867,0.80939388,0.54247029,2.493544712,0.701660411
1400000US12053040802,12053040802,0.422334828,0.233252309,0.886376925,0.359146698,1.901110759,0.534229401
1400000US12053040901,12053040901,0.448353148,0.657559553,0.470863379,0.113676213,1.690452292,0.474694055
1400000US12053040905,12053040905,0.077372832,0.606125425,0.931592282,0.083674265,1.698764804,0.4770433
1400000US12053040906,12053040906,0.392223738,0.698006806,0.829175599,0.039548023,1.958954166,0.550576843
1400000US12053040907,12053040907,0.442213993,0.93748177,0.763496394,0.119910384,2.263102541,0.636533885
1400000US12053040908,12053040908,0.365133502,0.473505105,0.629701813,0.021429963,1.489770382,0.417978239
1400000US12053040909,12053040909,0.303059832,0.538162372,0.793607484,0.104617183,1.739446872,0.488540682
1400000US12053040910,12053040910,0.733872539,0.467671366,0.712629117,0.274400935,2.188573958,0.615470953
1400000US12053040911,12053040911,0.355681154,0.539718036,0.916390567,0.20884473,2.020634487,0.568008657
1400000US12053041003,12053041003,0.805496005,0.837238697,0.318358994,0.104130138,2.065223834,0.580610297
1400000US12053041004,12053041004,0.43480803,0.162469616,0.59812902,0.085232807,1.280639473,0.358874605
1400000US12053041005,12053041005,0.380919899,0.378317939,0.676963555,0.110559127,1.546760519,0.434084535
1400000US12053041006,12053041006,0.510719158,0.675352455,0.58088092,0.143580752,1.910533285,0.536892352
1400000US12053041103,12053041103,0.558760476,0.723966942,0.663710778,0.485583479,2.432021675,0.684273048
1400000US12053041104,12053041104,0.3699084,0.887019932,0.805983239,0.301188389,2.36409996,0.665077319
1400000US12053041105,12053041105,0.659618008,0.822265435,0.289319821,0.173387882,1.944591146,0.546517631
1400000US12053041106,12053041106,0.43948548,0.433252309,0.648314169,0.10578609,1.626838048,0.456715685
1400000US12053041201,12053041201,0.549405574,0.830627127,0.720522315,0.084453536,2.185008552,0.614463314
1400000US12053041203,12053041203,0.366984993,0.412445309,0.765347885,0.20436392,1.749142107,0.491280706
1400000US12053041204,12053041204,0.730851686,0.836169178,0.38998246,0.40775375,2.364757074,0.66526303
1400000US12053041302,12053041302,0.650263107,0.586679631,0.237478074,0.400642899,1.87506371,0.526868101
1400000US12053041303,12053041303,0.078542195,0.048128342,0.992009355,0.077147867,1.195827758,0.334905502
1400000US12053041304,12053041304,0.091892419,0.242002917,0.719158059,0.105006819,1.158060213,0.324231808
1400000US12053041305,12053041305,0.314558566,0.022362664,0.950984214,0.097993376,1.385898819,0.388622527
1400000US12053041401,12053041401,0.708633795,0.378123481,0.675306958,0.651470875,2.413535108,0.679048458
1400000US12053041402,12053041402,0.235139349,0.162955761,0.805106217,0.247321255,1.450522582,0.406886203
1400000US12053041501,12053041501,0.522022997,0.440252795,0.844864549,0.357198519,2.164338861,0.608621739
1400000US12053041502,12053041502,0.578639641,0.105785124,0.771194699,0.069257744,1.524877208,0.427899972
1400000US12053041600,12053041600,0.289612161,0.252503646,0.819041123,0.316578999,1.677735929,0.471100214
1400000US12055960101,12055960101,0.252484896,0.268546427,0.878581173,0.251704656,1.651317152,0.463633859
1400000US12055960102,12055960102,0.668193335,0.959163831,0.538296628,0.652347555,2.818001349,0.793356882
1400000US12055960103,12055960103,0.58653284,0.943898882,0.682030793,0.172998247,2.385460761,0.671114213
1400000US12055960200,12055960200,0.559052816,0.866601847,0.41629312,0.515975063,2.357922847,0.663331572
1400000US12055960300,12055960300,0.865913077,0.98483228,0.231826155,0.720436392,2.803007904,0.789119502
1400000US12055960400,12055960400,0.662443968,0.500243072,0.663905671,0.250340931,2.076933643,0.583919671
1400000US12055960501,12055960501,0.484505944,0.789693729,0.790489183,0.21878044,2.283469297,0.642289845
1400000US12055960502,12055960502,0.377704151,0.289742343,0.704443578,0.219657121,1.591547193,0.446741943
1400000US12055960601,12055960601,0.149775872,0.563539135,0.576106022,0.267484902,1.556905931,0.436951785
1400000US12055960602,12055960602,0.478269343,0.188429752,0.838433054,0.359633742,1.864765892,0.523957778
1400000US12055960700,12055960700,0.227441045,0.711424404,0.880432664,0.580849406,2.400147519,0.675264918
1400000US12055960800,12055960800,0.706392516,0.755760817,0.296433444,0.874732125,2.633318902,0.741162762
1400000US12055960900,12055960900,0.771389593,0.469713175,0.404794387,0.638418079,2.284315233,0.64252892
1400000US12055961000,12055961000,0.42506334,0.112299465,0.645975443,0.262322229,1.445660478,0.405512097
1400000US12055961100,12055961100,0.867667121,0.872241128,0.114889885,0.699883109,2.554681244,0.718938542
1400000US12055961200,12055961200,0.590040928,0.941079242,0.459072306,0.431131892,2.421324367,0.681249823
1400000US12055961301,12055961301,0.288053011,0.645697618,0.799844085,0.184784726,1.91837944,0.539109797
1400000US12055961302,12055961302,0.518514909,0.059017987,0.80627558,0.544613287,1.928421763,0.541947913
1400000US12055961400,12055961400,0.085558371,0.093339815,0.972325083,0.221994935,1.373218204,0.385038789
1400000US12055961500,12055961500,0.474274021,0.688283909,0.879847983,0.394603546,2.437009458,0.685682673
1400000US12055961601,12055961601,0.72412785,0.13077297,0.912395245,0.401714397,2.169010462,0.609942006
1400000US12055961602,12055961602,0.3119275,0.379873602,0.859773923,0.273134619,1.824709644,0.512637262
1400000US12055961603,12055961603,0.827031768,0.643364123,0.52319236,0.275082798,2.268671048,0.638107631
1400000US12055961700,12055961700,0.661859287,0.862421001,0.669655038,0.384083382,2.578018708,0.725534071
1400000US12055980000,12055980000,0.001364256,0.997860963,0.396998636,0.002045587,1.398269442,0.392118657
1400000US12057000101,12057000101,0.82946794,0.913855129,0.06928474,0.263004091,2.0756119,0.583546126
1400000US12057000102,12057000102,0.886961606,0.989013126,0.07084389,0.67445938,2.621278002,0.737759817
1400000US12057000201,12057000201,0.923309296,0.958191541,0.030890665,0.437755698,2.350147201,0.661134053
1400000US12057000202,12057000202,0.820405379,0.958969373,0.127460534,0.793006039,2.699841325,0.759963029
1400000US12057000300,12057000300,0.790099396,0.920175012,0.142077568,0.862653419,2.715005395,0.76424863
1400000US12057000401,12057000401,0.642759696,0.711521633,0.409959072,0.841320865,2.605561267,0.733318024
1400000US12057000402,12057000402,0.740986163,0.612445309,0.276261937,0.848821352,2.478514761,0.697412714
1400000US12057000500,12057000500,0.507113623,0.444628099,0.811440265,0.875121761,2.638303748,0.742571557
1400000US12057000601,12057000601,0.782108751,0.437822071,0.086240499,0.527858952,1.834030273,0.515271416
1400000US12057000602,12057000602,0.583024752,0.905007292,0.198791659,0.79027859,2.477102292,0.697013528
1400000US12057000700,12057000700,0.864451374,0.989790958,0.115279673,0.802844341,2.772366345,0.780459723
1400000US12057000800,12057000800,0.633892029,0.901701507,0.282206198,0.738651861,2.556451594,0.71943887
1400000US12057000901,12057000901,0.801598129,0.740884784,0.118982654,0.382719657,2.044185224,0.57466446
1400000US12057000902,12057000902,0.783278113,0.969956247,0.042876632,0.374439899,2.170550891,0.610377355
1400000US12057001001,12057001001,0.875170532,0.928050559,0.055544728,0.566530294,2.425296113,0.6823723
1400000US12057001002,12057001002,0.823426233,0.883130773,0.283765348,0.828852523,2.819174876,0.793688539
1400000US12057001100,12057001100,0.477684662,0.7412737,0.536737478,0.850282486,2.605978325,0.733435891
1400000US12057001200,12057001200,0.82069772,0.095478853,0.175209511,0.570913696,1.662299779,0.466737719
1400000US12057001300,12057001300,0.784350029,0.653475936,0.248684467,0.789499318,2.47600975,0.696704759
1400000US12057001400,12057001400,0.829078152,0.618376276,0.334437731,0.768653809,2.550545969,0.717769849
1400000US12057001500,12057001500,0.171311635,0.452211959,0.772071721,0.913987921,2.309583237,0.649670049
1400000US12057001600,12057001600,0.32790879,0.288381138,0.28776067,0.955971167,1.860021765,0.522617014
1400000US12057001700,12057001700,0.567335802,0.632474477,0.447086338,0.917007598,2.563904215,0.721545096
1400000US12057001800,12057001800,0.87711947,0.869810404,0.15766907,0.646113384,2.550712328,0.717816865
1400000US12057001900,12057001900,0.858799454,0.884783666,0.218963165,0.727352425,2.68989871,0.757153092
1400000US12057002000,12057002000,0.843013058,0.903743316,0.232313389,0.787843366,2.766913129,0.778918559
1400000US12057002100,12057002100,0.671409082,0.501020904,0.612940947,0.819014222,2.604385155,0.732985637
1400000US12057002200,12057002200,0.399142467,0.403111327,0.521145975,0.969608416,2.293008186,0.644985683
1400000US12057002300,12057002300,0.400506724,0.562761303,0.29623855,0.891778687,2.151285264,0.60493259
1400000US12057002400,12057002400,0.712336776,0.751579971,0.15455077,0.878044029,2.496511546,0.702498884
1400000US12057002500,12057002500,0.795069187,0.801750122,0.087507309,0.493181375,2.177507993,0.61234354
1400000US12057002600,12057002600,0.853732216,0.927369956,0.042584292,0.983830119,2.807516583,0.790393724
1400000US12057002700,12057002700,0.616546482,0.148954789,0.357240304,0.804889928,1.927631503,0.541724573
1400000US12057002800,12057002800,0.554375365,0.456101118,0.755115962,0.904052211,2.669644657,0.751428983
1400000US12057002900,12057002900,0.731436367,0.97627613,0.359384136,0.903175531,2.970272164,0.836390972
1400000US12057003000,12057003000,0.939777821,0.936995625,0.104170727,0.89606468,2.877008852,0.810033316
1400000US12057003100,12057003100,0.926817385,0.910841031,0.175696745,0.725891292,2.739246452,0.771099528
1400000US12057003200,12057003200,0.860553498,0.889839572,0.177450789,0.808591467,2.736435327,0.77030506
1400000US12057003300,12057003300,0.933833561,0.83597472,0.079029429,0.667738165,2.516575875,0.708169374
1400000US12057003400,12057003400,0.91755993,0.973262032,0.151140129,0.565945841,2.607907931,0.733981228
1400000US12057003500,12057003500,0.81066069,0.973942635,0.276456831,0.753652835,2.81471299,0.792427541
1400000US12057003600,12057003600,0.802085363,0.888283909,0.156402261,0.601402688,2.448174221,0.688838008
1400000US12057003700,12057003700,0.915123758,0.914049587,0.076593257,0.89236314,2.798129741,0.787740858
1400000US12057003800,12057003800,0.704346131,0.368011667,0.212336776,0.849990259,2.134684834,0.600241052
1400000US12057003900,12057003900,0.913272267,0.957802625,0.078542195,0.467270602,2.416887688,0.679995949
1400000US12057004000,12057004000,0.986162541,0.146329606,0.007405964,0.228229106,1.368127217,0.383599997
1400000US12057004100,12057004100,0.92759696,0.575692756,0.028941727,0.643872979,2.176104422,0.611946869
1400000US12057004200,12057004200,0.735529137,0.845697618,0.271389593,0.806643289,2.659259636,0.748494015
1400000US12057004300,12057004300,0.996589359,0.992610598,0.011401286,0.818040132,2.818641376,0.793537763
1400000US12057004400,12057004400,0.825959852,0.815848323,0.193334633,0.771673485,2.606816293,0.733672714
1400000US12057004500,12057004500,0.695770805,0.961983471,0.457513155,0.833041107,2.948308538,0.830183711
1400000US12057004600,12057004600,0.378776067,0.917841517,0.059540051,0.307812196,1.66396983,0.467209701
1400000US12057004700,12057004700,0.551549406,0.873505105,0.217209121,0.831482564,2.473746195,0.696065043
1400000US12057004800,12057004800,0.679204833,0.119494409,0.403332684,0.927819988,2.129851915,0.598875194
1400000US12057004900,12057004900,0.700838043,0.46922703,0.091892419,0.466199104,1.728156595,0.485349875
1400000US12057005000,12057005000,0.886376925,0.870393777,0.042389398,0.509351257,2.308511356,0.649367119
1400000US12057005101,12057005101,0.688267394,0.165386485,0.069089846,0.208455094,1.13119882,0.316640363
1400000US12057005102,12057005102,0.32225687,0.02459893,0.379068408,0.002045587,0.727969796,0.202681595
1400000US12057005301,12057005301,0.261255116,0.127078269,0.058663029,0.053867134,0.500863548,0.138497852
1400000US12057005302,12057005302,0.767978951,0.737092854,0.151822257,0.914474966,2.571369028,0.723654768
1400000US12057005401,12057005401,0.083901774,0.184054448,0.496881699,0.723456069,1.48829399,0.417560988
1400000US12057005500,12057005500,0.307932177,0.09859018,0.237770415,0.349795441,0.994088213,0.277890782
1400000US12057005700,12057005700,0.404989281,0.196596986,0.126875853,0.596045198,1.324507317,0.371272338
1400000US12057005800,12057005800,0.228025726,0.115216334,0.587507309,0.705922462,1.636671831,0.459494864
1400000US12057005900,12057005900,0.134866498,0.088089451,0.795556422,0.66091954,1.67943191,0.471579525
1400000US12057006000,12057006000,0.077080491,0.039086048,0.535665562,0.631404637,1.283236738,0.359608633
1400000US12057006101,12057006101,0.134281816,0.16305299,0.351685831,0.790765634,1.439786272,0.403851956
1400000US12057006103,12057006103,0.130578835,0.346232377,0.348664978,0.57597896,1.401455149,0.393018987
1400000US12057006200,12057006200,0.16332099,0.545454545,0.753069577,0.657705046,2.119550158,0.595963758
1400000US12057006300,12057006300,0.033424284,0.691492465,0.928961216,0.720826028,2.374703992,0.668074183
1400000US12057006400,12057006400,0.11411031,0.47389402,0.938608458,0.767192675,2.293805464,0.645211006
1400000US12057006501,12057006501,0.581563048,0.320661157,0.176671214,0.823592441,1.90248786,0.534618591
